split,dataset,payload_bits,label_name,label,prompt,seed,key_seed,image_path,brisque,mode_used
train,COCO,2048,stego,1,A glass bowl filled with oranges on a table.,,15091.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0091.png,1.39398193359375,robust
train,COCO,4096,stego,1,"A red, white, and blue plane is in the sky.",,15092.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0092.png,63.06182861328125,robust
train,COCO,1024,stego,1,A young attractive woman sitting on a toilette on the side of a street.,,15093.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0093.png,29.76458740234375,robust
train,COCO,2048,stego,1,A young woman using a laptop computer while sitting on a bunk bed.,,15094.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0094.png,11.05731201171875,robust
train,COCO,4096,stego,1,Several custom made motorcycles on display while riders chat.,,15095.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0095.png,1.92864990234375,robust
train,COCO,1024,stego,1,A black cat with white stomach takes a pose.,,15096.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0096.png,1.91937255859375,robust
train,COCO,2048,stego,1,An old victorian style bed frame in a bedroom.,,15097.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0097.png,12.09930419921875,robust
train,COCO,4096,stego,1,Two computers sitting on top of a desk.,,15098.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0098.png,25.44757080078125,robust
train,COCO,1024,stego,1,A plane flies through the sky at an angle. ,,15099.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0099.png,28.59881591796875,robust
train,COCO,2048,stego,1,A customized motorcycle with a large rear and skinny front tire,,15100.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0100.png,2.72515869140625,robust
train,COCO,4096,stego,1,A view of a bathroom that is clean.,,15101.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0101.png,-4.70135498046875,robust
train,COCO,1024,stego,1,a garbage bag in a white lighted bathroom,,15102.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0102.png,12.51519775390625,robust
train,COCO,2048,stego,1,An old man standing in a kitchen posing for a picture.,,15103.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0103.png,6.73040771484375,robust
train,COCO,4096,stego,1,A long haired cat eating a dead bird.,,15104.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0104.png,-0.76226806640625,robust
train,COCO,1024,stego,1,A close up of oranges and apples in a bowl.,,15105.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0105.png,-9.08087158203125,robust
train,COCO,2048,stego,1,A person sitting on a stool on the street.,,15106.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0106.png,20.35455322265625,robust
train,COCO,4096,stego,1,A desk with two monitors depicting security cameras.,,15107.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0107.png,15.35247802734375,robust
train,COCO,1024,stego,1,A display of vintage animal toys on the floor.,,15108.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0108.png,8.03558349609375,robust
train,COCO,2048,stego,1,A person that is sitting in a bed facing out.,,15109.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0109.png,12.83978271484375,robust
train,COCO,4096,stego,1,A cat sitting on a street corner looking at the camera.,,15110.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0110.png,6.19012451171875,robust
train,COCO,1024,stego,1,A close up of a bike brake on a bicycle.,,15111.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0111.png,51.08148193359375,robust
train,COCO,2048,stego,1,A group of people riding mopeds through a park.,,15112.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0112.png,12.89141845703125,robust
train,COCO,4096,stego,1,A statue of two women with purses sitting on a bench. ,,15113.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0113.png,10.15008544921875,robust
train,COCO,1024,stego,1,a stripped cat sitting near a brick wall,,15114.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0114.png,7.23895263671875,robust
train,COCO,2048,stego,1,a city street with multiple bildings and a street light,,15115.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0115.png,22.99285888671875,robust
train,COCO,4096,stego,1,A yellow rose in a clear vase filled with water.,,15116.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0116.png,21.48089599609375,robust
train,COCO,1024,stego,1,A toddler celebrates his birthday with a cupcake.,,15117.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0117.png,12.38128662109375,robust
train,COCO,2048,stego,1,A young girl sits in the bottom bunk of her bunkbed.,,15118.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0118.png,1.24505615234375,robust
train,COCO,4096,stego,1,"A bathroom with a vanity, toilet and shower.",,15119.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0119.png,2.84320068359375,robust
train,COCO,1024,stego,1,A woman in a yellow bathroom is holding a camera.,,15120.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0120.png,13.37615966796875,robust
train,COCO,2048,stego,1,A glass bowl has oranges and apples in it.,,15121.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0121.png,6.47491455078125,robust
train,COCO,4096,stego,1,There are two yellow flowers inside a vase.,,15122.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0122.png,23.60723876953125,robust
train,COCO,1024,stego,1,A giraffe and a zebra checking each other out.,,15123.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0123.png,24.64215087890625,robust
train,COCO,2048,stego,1,"Spacious white kitchen with brown cabinetry, sink and appliances. ",,15124.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0124.png,16.24114990234375,robust
train,COCO,4096,stego,1,A dog is sitting inside a red car.,,15125.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0125.png,5.03350830078125,robust
train,COCO,1024,stego,1,A woman sitting on a bucket on the side of a street. ,,15126.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0126.png,9.16668701171875,robust
train,COCO,2048,stego,1,A red truck has a black dog in the drivers chair.,,15127.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0127.png,6.03033447265625,robust
train,COCO,4096,stego,1,"The bathroom has a wall sink, medicine cabinet, toothbrush holder, and bare walls.",,15128.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0128.png,20.89837646484375,robust
train,COCO,1024,stego,1,A bicycle is chained up to a pole at a train station.,,15129.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0129.png,7.69647216796875,robust
train,COCO,2048,stego,1,A door is open to a white bathroom that has a black garbage back on the floor.,,15130.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0130.png,26.42877197265625,robust
train,COCO,4096,stego,1,A dog sitting in the front seat of a truck.,,15131.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0131.png,10.13421630859375,robust
train,COCO,1024,stego,1,A laptop computer and a desktop computer on a white desk,,15132.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0132.png,18.03143310546875,robust
train,COCO,2048,stego,1,A woman is sitting on a stool on a sidewalk.,,15133.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0133.png,20.35174560546875,robust
train,COCO,4096,stego,1,A giraffe and a zebra are on a grassy field by the water.,,15134.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0134.png,10.10345458984375,robust
train,COCO,1024,stego,1,A bedroom with bunk beds and the bathroom next door.,,15135.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0135.png,24.13336181640625,robust
train,COCO,2048,stego,1,A statue of two people sitting on a bench.,,15136.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0136.png,17.24066162109375,robust
train,COCO,4096,stego,1,A yellow and blue train is next to an overhang.,,15137.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0137.png,24.03411865234375,robust
train,COCO,1024,stego,1,A glass bowl full of oranges and apples.,,15138.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0138.png,-0.35650634765625,robust
train,COCO,2048,stego,1,A young boy with a spoon looking at a birthday cupcake.,,15139.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0139.png,18.14556884765625,robust
train,COCO,4096,stego,1,A giraffe and a zebra walking through an African plain.,,15140.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0140.png,23.36614990234375,robust
train,COCO,1024,stego,1,A desktop with two computers and fruit on it.,,15141.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0141.png,17.31488037109375,robust
train,COCO,2048,stego,1,A beautiful yellow rose is seen in a small vase.,,15142.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0142.png,21.91278076171875,robust
train,COCO,4096,stego,1,A woman taking a picture of herself in a bathroom.,,15143.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0143.png,1.34515380859375,robust
train,COCO,1024,stego,1,a vintage photo of a bike eith a lock on it,,15144.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0144.png,15.17742919921875,robust
train,COCO,2048,stego,1,The bathroom door is open with the light on.,,15145.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0145.png,15.49163818359375,robust
train,COCO,4096,stego,1,A giraffe looks down at a zebra on the field,,15146.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0146.png,4.96673583984375,robust
train,COCO,1024,stego,1,A metal statue of two women sitting on a bench.,,15147.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0147.png,5.77947998046875,robust
train,COCO,2048,stego,1,A group of scooters rides down a street,,15148.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0148.png,11.24627685546875,robust
train,COCO,4096,stego,1,Three people live in one room who share a bathroom.,,15149.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0149.png,40.17889404296875,robust
train,COCO,1024,stego,1,One apple and several oranges sit in a bowl.,,15150.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0150.png,-0.12677001953125,robust
train,COCO,2048,stego,1,Two orange roses in a small vase with water. ,,15151.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0151.png,14.37884521484375,robust
train,COCO,4096,stego,1,A close up of a bicycle  parked on a train platform.,,15152.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0152.png,19.65435791015625,robust
train,COCO,1024,stego,1,An office kitchen with open windows and no food.,,15153.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0153.png,16.49066162109375,robust
train,COCO,2048,stego,1,A lap top computer next to a computer monitor sitting on top of a desk.,,15154.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0154.png,29.66461181640625,robust
train,COCO,4096,stego,1,The bicycle is locked to the metal pole as the young man waits to board the mass  transit train.,,15155.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0155.png,14.45770263671875,robust
train,COCO,1024,stego,1,A baby holding a spoon looking at a cupcake and candle.,,15156.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0156.png,29.52191162109375,robust
train,COCO,2048,stego,1,a zebra and a giraffe in the wild,,15157.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0157.png,9.91400146484375,robust
train,COCO,4096,stego,1,A group of women operating a car wash.,,15158.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0158.png,9.63812255859375,robust
train,COCO,1024,stego,1,An airplane on the runway either just landed or ready to take off.,,15159.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0159.png,10.47296142578125,robust
train,COCO,2048,stego,1,"An extremely plain, and outdated white colored kitchen",,15160.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0160.png,20.43084716796875,robust
train,COCO,4096,stego,1,A child holds a spoon and looks at a cupcake.,,15161.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0161.png,3.08929443359375,robust
train,COCO,1024,stego,1,A kitchen scene is shown with cabinets and appliances.,,15162.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0162.png,12.71343994140625,robust
train,COCO,2048,stego,1,A car is parked on dry grass with kites overhead.,,15163.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0163.png,57.5135498046875,robust
train,COCO,4096,stego,1,a young child looking at a birthday cupcake,,15164.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0164.png,15.31463623046875,robust
train,COCO,1024,stego,1,Young women washing motor cycles in the middle of a street.,,15165.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0165.png,14.20355224609375,robust
train,COCO,2048,stego,1,A four cross street of a downtown area.,,15166.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0166.png,16.38494873046875,robust
train,COCO,4096,stego,1,An Egyptian airlines plane landing at an airport.,,15167.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0167.png,17.91668701171875,robust
train,COCO,1024,stego,1,A truck driving through a field with people flying kites.,,15168.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0168.png,44.73114013671875,robust
train,COCO,2048,stego,1,An open field with a truck and some kites being flown,,15169.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0169.png,0.77471923828125,robust
train,COCO,4096,stego,1,A train sits on the track at a deserted station overlooked by a tower.,,15170.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0170.png,2.63214111328125,robust
train,COCO,1024,stego,1,A pickup truck is parked underneath multiple flying kites.,,15171.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0171.png,3.17108154296875,robust
train,COCO,2048,stego,1,A flying plane with smoke trailing behind it.,,15172.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0172.png,27.02264404296875,robust
train,COCO,4096,stego,1,Two young women are washing two motorcycles with hoses..,,15173.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0173.png,3.69781494140625,robust
train,COCO,1024,stego,1,Part of train car with a door to the rear connected to the car behind it,,15174.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0174.png,4.43328857421875,robust
train,COCO,2048,stego,1,A bed in a bedroom with a white covering next to a doorway.,,15175.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0175.png,2.56549072265625,robust
train,COCO,4096,stego,1,A colorful train stopped at a train station.,,15176.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0176.png,44.75653076171875,robust
train,COCO,1024,stego,1,Kitchen area with counter top space and dining room table. ,,15177.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0177.png,9.77288818359375,robust
train,COCO,2048,stego,1,A bathroom with a sliding shower door next to a toilet.,,15178.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0178.png,6.18646240234375,robust
train,COCO,4096,stego,1,An single passanger in an airplane flying through the sky,,15179.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0179.png,10.78570556640625,robust
train,COCO,1024,stego,1,"A view of a kitchen with cabinets, a sink and a clothes washer.",,15180.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0180.png,19.74383544921875,robust
train,COCO,2048,stego,1,A passenger train stopped near a train station.,,15181.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0181.png,12.57000732421875,robust
train,COCO,4096,stego,1,A truck sitting on a field with kites in the air.,,15182.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0182.png,8.37371826171875,robust
train,COCO,1024,stego,1,A canopy bed with white see through curtains. ,,15183.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0183.png,17.52239990234375,robust
train,COCO,2048,stego,1,A commercial plane on the strip to take off.,,15184.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0184.png,19.51544189453125,robust
train,COCO,4096,stego,1,A counter top in a laundry room with a tile back splash,,15185.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0185.png,9.71319580078125,robust
train,COCO,1024,stego,1,An old airplane is flying through the sky.,,15186.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0186.png,33.32366943359375,robust
train,COCO,2048,stego,1,The bathroom features a vanity sink and tub/shower combination.,,15187.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0187.png,1.46734619140625,robust
train,COCO,4096,stego,1,a white bed and a ceiling fan light ,,15188.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0188.png,6.55487060546875,robust
train,COCO,1024,stego,1,A Marine that is looking at his cell phone.,,15189.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0189.png,15.62713623046875,robust
train,COCO,2048,stego,1,A empty laundry room with lot of storage space.,,15190.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0190.png,16.73089599609375,robust
train,COCO,4096,stego,1,A wide empty street corner filled with buildings.,,15191.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0191.png,25.55584716796875,robust
train,COCO,1024,stego,1,A poster bed with canopy in a room. ,,15192.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0192.png,32.45819091796875,robust
train,COCO,2048,stego,1,Girls wash a motorcycle while men look on.,,15193.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0193.png,3.13702392578125,robust
train,COCO,4096,stego,1,A train is pulling into the train station.,,15194.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0194.png,7.85931396484375,robust
train,COCO,1024,stego,1,A small bathroom is featured in this photo.,,15195.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0195.png,11.42742919921875,robust
train,COCO,2048,stego,1,A group of people standing near the motorcycles on the street. ,,15196.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0196.png,15.05328369140625,robust
train,COCO,4096,stego,1,a laptop computer a keyboard and two monitors,,15197.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p4096_0197.png,39.66497802734375,robust
train,COCO,1024,stego,1,a kitchen with wooden cabinets a sink and a dish washer,,15198.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p1024_0198.png,23.19903564453125,robust
train,COCO,2048,stego,1,A train with a striped door waiting on a train track.,,15199.0,/content/drive/MyDrive/grdh_outputs/detect/images/train/stego/COCO/COCO_train_p2048_0199.png,3.88409423828125,robust
train,Flickr8K,0,cover,0,A child in a pink dress is climbing up a set of stairs in an entry way .,20000.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0000.png,9.84906005859375,
train,Flickr8K,0,cover,0,A girl going into a wooden building .,20001.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0001.png,11.93084716796875,
train,Flickr8K,0,cover,0,A little girl climbing into a wooden playhouse .,20002.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0002.png,21.46307373046875,
train,Flickr8K,0,cover,0,A little girl climbing the stairs to her playhouse .,20003.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0003.png,10.22503662109375,
train,Flickr8K,0,cover,0,A little girl in a pink dress going into a wooden cabin .,20004.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0004.png,28.20306396484375,
train,Flickr8K,0,cover,0,A black dog and a spotted dog are fighting,20005.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0005.png,25.98651123046875,
train,Flickr8K,0,cover,0,A black dog and a tri-colored dog playing with each other on the road .,20006.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0006.png,15.29901123046875,
train,Flickr8K,0,cover,0,A black dog and a white dog with brown spots are staring at each other in the street .,20007.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0007.png,11.17315673828125,
train,Flickr8K,0,cover,0,Two dogs of different breeds looking at each other on the road .,20008.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0008.png,3.69354248046875,
train,Flickr8K,0,cover,0,Two dogs on pavement moving toward each other .,20009.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0009.png,8.36663818359375,
train,Flickr8K,0,cover,0,A little girl covered in paint sits in front of a painted rainbow with her hands in a bowl .,20010.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0010.png,1.90081787109375,
train,Flickr8K,0,cover,0,A little girl is sitting in front of a large painted rainbow .,20011.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0011.png,13.57073974609375,
train,Flickr8K,0,cover,0,A small girl in the grass plays with fingerpaints in front of a white canvas with a rainbow on it .,20012.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0012.png,44.68133544921875,
train,Flickr8K,0,cover,0,There is a girl with pigtails sitting in front of a rainbow painting .,20013.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0013.png,12.58184814453125,
train,Flickr8K,0,cover,0,Young girl with pigtails painting outside in the grass .,20014.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0014.png,3.89959716796875,
train,Flickr8K,0,cover,0,A man lays on a bench while his dog sits by him .,20015.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0015.png,11.61639404296875,
train,Flickr8K,0,cover,0,A man lays on the bench to which a white dog is also tied .,20016.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0016.png,15.64544677734375,
train,Flickr8K,0,cover,0,a man sleeping on a bench outside with a white and black dog sitting next to him .,20017.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0017.png,8.57904052734375,
train,Flickr8K,0,cover,0,A shirtless man lies on a park bench with his dog .,20018.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0018.png,34.09442138671875,
train,Flickr8K,0,cover,0,man laying on bench holding leash of dog sitting on ground,20019.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0019.png,3.32489013671875,
train,Flickr8K,0,cover,0,A man in an orange hat starring at something .,20020.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0020.png,15.31622314453125,
train,Flickr8K,0,cover,0,A man wears an orange hat and glasses .,20021.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0021.png,5.68939208984375,
train,Flickr8K,0,cover,0,A man with gauges and glasses is wearing a Blitz hat .,20022.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0022.png,16.93280029296875,
train,Flickr8K,0,cover,0,A man with glasses is wearing a beer can crocheted hat .,20023.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0023.png,-5.98406982421875,
train,Flickr8K,0,cover,0,The man with pierced ears is wearing glasses and an orange hat .,20024.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0024.png,15.13031005859375,
train,Flickr8K,0,cover,0,A child playing on a rope net .,20025.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0025.png,28.18353271484375,
train,Flickr8K,0,cover,0,A little girl climbing on red roping .,20026.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0026.png,6.68316650390625,
train,Flickr8K,0,cover,0,A little girl in pink climbs a rope bridge at the park .,20027.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0027.png,12.86175537109375,
train,Flickr8K,0,cover,0,A small child grips onto the red ropes at the playground .,20028.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0028.png,17.29132080078125,
train,Flickr8K,0,cover,0,The small child climbs on a red ropes on a playground .,20029.0,,/content/drive/MyDrive/grdh_outputs/detect/images/train/cover/Flickr8K/Flickr8K_train_cover_0029.png,10.63714599609375,
